ID,category,name,country,birth_year,dead_or_alive,Died,gender,Major teams
694211,Cricket,Avesh Khan,India,1996,Alive,,Male,"['Delhi Daredevils,', 'India Under-19s,', 'Madhya Pradesh,', 'Royal Challengers Bangalore']"
398519,Cricket,Avi Barot,India,1992,Alive,,Male,"['Gujarat,', 'Gujarat Under-19s,', 'Haryana,', 'India Under-19s']"
26487,Cricket,Avinash Yadav,India,1986,Alive,,Male,"['India Under-19s,', 'Mumbai Champs,', 'Uttar Pradesh,', 'Uttar Pradesh Under-16s']"
53964,Cricket,Avneet Kaur,India,1982,Alive,,Female,Punjab Women (India)
554691,Cricket,Axar Patel,India,1994,Alive,,Male,"['India,', 'Delhi Daredevils,', 'Gujarat,', 'India A,', 'India Under-23s,', 'Kings XI Punjab,', 'Mumbai Indians']"
1151270,Cricket,Ayush Badoni,India,1999,Alive,,Male,India Under-19s
1070187,Cricket,Ayush Jamwal,India,1999,Alive,,Male,"['Himachal Pradesh,', 'Himachal Pradesh Under-16s,', 'Himachal Pradesh Under-19s,', 'India Under-19s']"
26946,Cricket,Azhar Bilakhia,India,1986,Alive,,Male,"['Baroda,', 'Deccan Chargers,', 'Gujarat,', 'Gujarat Under-19s,', 'India Under-19s']"
26770,Cricket,Azmath Ali,India,1956,Alive,,Male,Hyderabad (India)
54167,Cricket,B Usha,India,1971,Alive,,Female,"['Air India Women,', 'Maharashtra Women,', 'West Zone Women']"
477071,Cricket,Baba Aparajith,India,1994,Alive,,Male,"['Chennai Super Kings,', 'India B,', 'India Under-19s,', 'India Under-23s,', 'Rising Pune Supergiants,', 'South Zone,', 'Tamil Nadu,', 'Tamil Nadu Districts XI,', 'VB Thiruvallur Veerans']"
53938,Cricket,Babita Mandlik,India,1981,Alive,,Female,"['India Red Women,', 'India Women,', 'Madhya Pradesh Women,', 'Railways (India) Women']"
32777,Cricket,Babubhai Patel,India,1911,Alive,,Male,"['Hyderabad (India),', 'Mumbai']"
961321,Cricket,Bahuleyan Viswajith,India,1989,Alive,,Male,India
27988,Cricket,Bal Dani,India,1933,Dead,"December 19, 1999, Nasik, Maharashtra (aged 66 years 209 days) ",Male,"['India,', 'Maharashtra,', 'Services']"
721971,Cricket,Balchander Anirudh,India,1994,Alive,,Male,"['Hyderabad (India),', 'Tamil Nadu']"
28878,Cricket,Baloo Gupte,India,1934,Dead,"July 5, 2005, Mumbai (aged 70 years 309 days) ",Male,"['India,', 'Bengal,', 'Mumbai,', 'Railways']"
32088,Cricket,Balpily Nanaji,India,1987,Alive,,Male,India Blind
54057,Cricket,Balvir Kaur,India,1976,Alive,,Female,Railways (India) Women
33816,Cricket,Balwinder Sandhu,India,1956,Alive,,Male,"['India,', 'Mumbai']"
35925,Cricket,Bangle Vishal Kumar,India,1979,Alive,,Male,India Blind
31760,Cricket,Bapu Nadkarni,India,1933,Alive,,Male,"['India,', 'Maharashtra,', 'Mumbai']"
26860,Cricket,Baqa Jilani,India,1911,Dead,"July 2, 1941, Jullundur (now Jalandhar), Punjab (aged 29 years 347 days) ",Male,"['India,', 'Muslims,', 'Northern India']"
537126,Cricket,Barinder Sran,India,1992,Alive,,Male,"['India,', 'Kings XI Punjab,', 'Mumbai Indians,', 'Punjab,', 'Rajasthan Royals,', 'Sunrisers Hyderabad']"
230371,Cricket,Ben Cutting,Australia,1987,Alive,,Male,"['Australia,', 'Australia A,', 'Australia Under-19s,', 'Australian Centre of Excellence,', 'Australian Institute of Sports,', 'Brisbane Heat,', 'Mumbai Indians,', 'Queensland,', 'Queensland Academy of Sport,', 'Queensland Under-19s,', 'Rajasthan Royals,', 'South Brisbane,', 'St Kitts and Nevis Patriots,', 'Sunrisers Hyderabad,', 'World-XI']"
388678,Cricket,Ben Dunk,Australia,1987,Alive,,Male,"['Australia,', 'Adelaide Strikers,', 'Antigua Hawksbills,', 'Hobart Hurricanes,', 'Karachi Kings,', 'Melbourne Stars,', 'Mumbai Indians,', 'Northern Suburbs (Brisbane),', 'Queensland,', 'Queensland Academy of Sport,', 'Queensland Under-23s,', 'Sydney Thunder,', 'Tasmania,', 'Tasmania Under-23s']"
5941,Cricket,Ben Hilfenhaus,Australia,1983,Alive,,Male,"['Australia,', 'Australia A,', 'Chennai Super Kings,', 'Hobart Hurricanes,', 'Melbourne Stars,', 'Mumbai Indians,', 'Nottinghamshire,', 'St Kitts and Nevis Patriots,', 'Tasmania']"
34452,Cricket,Berkeley Stephens,India,1871,Dead,"May 5, 1950, Barnwood, Gloucestershire, England (aged 78 years 287 days) ",Male,Europeans (India)
28970,Cricket,Bernard Greer,India,1909,Dead,"October 20, 1990, Aberystwyth, Cardiganshire, Wales (aged 81 years 80 days) ",Male,Europeans (India)
14392,Cricket,Bernard Howlett,England,1898,Dead,"November 29, 1943, Santa Maria Imbaro, Italy (aged 44 years 346 days) ",Male,"['Europeans (India),', 'Kent,', 'Mumbai']"
22599,Cricket,Bert Wensley,England,1898,Dead,"June 17, 1970, Ware, Hertfordshire (aged 72 years 24 days) ",Male,"['Auckland,', 'Europeans (India),', 'Nawanagar,', 'Sussex']"
9403,Cricket,Bertrand Bosworth-Smith,England,1873,Dead,"February 19, 1947, Hove, Sussex (aged 73 years 244 days) ",Male,"['Dorset,', 'Europeans (India),', 'Gentlemen of India,', 'Middlesex,', 'Oxford University']"
16396,Cricket,Beverley Lyon,England,1902,Dead,"June 22, 1970, Balcombe, Sussex (aged 68 years 154 days) ",Male,"['Europeans (India),', 'Gloucestershire,', 'Oxford University']"
27591,Cricket,Bhagwath Chandrasekhar,India,1945,Alive,,Male,"['India,', 'Karnataka,', 'Mysore']"
26293,Cricket,Bharat Arun,India,1962,Alive,,Male,"['India,', 'Tamil Nadu']"
30437,Cricket,Bharat Khanna,India,1914,Dead,"1993, Secunderabad, Andhra Pradesh (aged 78 years) ",Male,"['Cambridge University,', 'Hyderabad (India),', 'Madras']"
489656,Cricket,Bharath Kumar,India,1987,Alive,,Male,Hyderabad (India)
33152,Cricket,Bharath Reddy,India,1954,Alive,,Male,"['India,', 'Tamil Nadu']"
433410,Cricket,Bhargav Bhatt,India,1990,Alive,,Male,"['Andhra,', 'Baroda,', 'Baroda Under-19s,', 'Baroda Under-22s,', 'India A,', 'India Red,', 'Kings XI Punjab,', 'West Zone']"
53966,Cricket,Bharti Sharma,India,1984,Alive,,Female,Punjab Women (India)
365718,Cricket,Bhavan Chander,India,1980,Alive,,Male,India Under-15s
26942,Cricket,Bhupinder Singh,India,1965,Alive,,Male,"['India,', 'Punjab']"
325094,Cricket,Bhupinder Singh,India,1980,Alive,,Male,India Under-19s
326016,Cricket,Bhuvneshwar Kumar,India,1990,Alive,,Male,"['India,', 'India A,', 'Pune Warriors,', 'Royal Challengers Bangalore,', 'Sunrisers Hyderabad,', 'Uttar Pradesh']"
31046,Cricket,Bighnesh Mohanty,India,1985,Alive,,Male,India Under-17s
13467,Cricket,Bill Greswell,England,1889,Dead,"February 12, 1971, Weacombe House, Bicknoller, Somerset (aged 81 years 120 days) ",Male,"['Ceylon,', 'Europeans (India),', 'Somerset']"
35928,Cricket,Bipul Sharma,India,1983,Alive,,Male,"['Chandigarh Lions,', 'Himachal Pradesh,', 'India A,', 'Kings XI Punjab,', 'North Zone,', 'Punjab,', 'Sikkim,', 'Sunrisers Hyderabad']"
26875,Cricket,Bishan Bedi,India,1946,Alive,,Male,"['India,', 'Delhi,', 'Northamptonshire,', 'Northern Punjab']"
36155,Cricket,Bobby Zahiruddin,India,1908,Dead,"December 17, 1989, Lahore (aged 81 years) ",Male,"['Hyderabad (India),', 'United Provinces']"
31795,Cricket,Bobjee Narasimha Rao,India,1954,Alive,,Male,"['India,', 'Ireland,', 'Hyderabad (India)']"
253798,Cricket,Bodapati Sumanth,India,1988,Alive,,Male,"['Deccan Chargers,', 'India Under-19s']"
29980,Cricket,Borni Jamula,India,1953,Alive,,Male,India
34110,Cricket,BR Srinivas,India,1981,Alive,,Male,Hyderabad (India)
27712,Cricket,Brian Carroll,India,1881,Dead,"August 9, 1923, Multan, Punjab (aged 42 years 7 days) ",Male,Europeans (India)
34438,Cricket,Brigadier Sir John Smyth,India,1893,Dead,"April 26, 1983, Westminster, London, Engl;and (aged 89 years 184 days) ",Male,Europeans (India)
32231,Cricket,Brijesh Patel,India,1952,Alive,,Male,"['India,', 'Karnataka,', 'Mysore,', 'Wellington']"
31140,Cricket,Bruce Manson,India,1878,Dead,"November 4, 1914, Tanga, British East Africa (aged 35 years 332 days) ",Male,Europeans (India)
28676,Cricket,Bryan Fairfax,India,1873,Dead,"January 29, 1950, Whitwell Hall, Yorkshire, England (aged 76 years 139 days) ",Male,Europeans (India)
30178,Cricket,Budhi Kunderan,India,1939,Dead,"June 23, 2006, Scotland (aged 66 years 264 days) ",Male,"['India,', 'Scotland,', 'Mysore,', 'Railways']"
54068,Cricket,C Pratima,India,1969,Alive,,Female,"['East Zone Women,', 'Rest of India']"
12930,Cricket,C.B. Fry,England,1872,Dead,"September 7, 1956, Child's Hill, Hampstead, London (aged 84 years 135 days) ",Male,"['England,', 'Europeans (India),', 'Hampshire,', 'London County,', 'Oxford University,', 'Sussex']"
31811,Cricket,C.K.Nayudu,India,1895,Dead,"November 14, 1967, Indore, Madhya Pradesh (aged 72 years 14 days) ",Male,"['India,', 'Andhra,', 'Central India,', 'Central Provinces and Berar,', 'Hindus,', 'Holkar,', 'Hyderabad (India),', 'Rajputana,', 'United Province']"
31813,Cricket,C.S. Nayudu,India,1914,Dead,"November 22, 2002, Indore (aged 88 years 218 days) ",Male,"['India,', 'Andhra,', 'Baroda,', 'Bengal,', 'Central India,', 'Central Provinces and Berar,', 'Hindus,', 'Holkar,', 'Madhya Pradesh,', 'Uttar Pradesh']"
29840,Cricket,Capt Joginder Singh,India,1904,Dead,"1940, India (aged 35 years) ",Male,"['India,', 'Sikhs,', 'Southern Punjab']"
33298,Cricket,Cecil Robertson,India,1897,Dead,"December 4, 1977, Newton Abbot, Devon, England (aged 80 years 271 days) ",Male,Europeans (India)
34448,Cricket,Cecil Stack,India,1904,Dead,"September 1, 1983, Surrey, England (aged 79 years 198 days) ",Male,Europeans (India)
35375,Cricket,Cecil Timmins,India,1926,Alive,,Male,"['Europeans (India),', 'Travancore-Cochin']"
35588,Cricket,Cecil U'ren,India,1903,Dead,"May 29, 1971, Sutton, Surrey, England (aged 67 years 201 days) ",Male,Europeans (India)
35980,Cricket,Cecil Wilson,India,1883,Dead,details unknown ,Male,Europeans (India)
29354,Cricket,Cedric Hitchen,India,1905,Dead,"May 21, 1975, Lancaster, Lancashire, England (aged 69 years 322 days) ",Male,Europeans (India)
35975,Cricket,Cedric Williams,India,1894,Dead,"1987, Stockton, California, United States of America (aged 92 years) ",Male,India
597809,Cricket,Challa Jhansi Lakshmi,India,1998,Alive,,Female,India Green Women
604616,Cricket,Chama Milind,India,1994,Alive,,Male,"['Delhi Daredevils,', 'Hyderabad (India),', 'India Under-19s,', 'Sunrisers Hyderabad']"
31104,Cricket,Chandan Madan,India,1982,Alive,,Male,"['Kochi Tuskers Kerala,', 'Mumbai Indians,', 'Punjab,', 'Punjab Under-19s']"
54135,Cricket,Chandarani Kamble,India,1976,Alive,,Female,"['Maharashtra Women,', 'West Zone Women,', ""Women's Cricket Association of India President's XI""]"
54052,Cricket,Chanderkanta Kaul,India,1971,Alive,,Female,"['India Women,', 'Railways (India) Women']"
35288,Cricket,Chandra Sathe,India,1947,Dead,"August 3, 2017, Pune (aged 69 years 276 days) ",Male,India
32179,Cricket,Chandrakant Pandit,India,1961,Alive,,Male,"['India,', 'Assam,', 'Madhya Pradesh,', 'Mumbai']"
32220,Cricket,Chandrakant Patankar,India,1930,Alive,,Male,"['India,', 'Maharashtra,', 'Mumbai']"
28764,Cricket,Chandrasekar Ganapathy,India,1981,Alive,,Male,"['Chennai Super Kings,', 'India A,', 'Karaikudi Kaalai,', 'Tamil Nadu']"
28751,Cricket,Chandrasekhar Gadkari,India,1928,Dead,"January 11, 1998, Pune, Maharashtra (aged 69 years 342 days) ",Male,"['India,', 'Maharashtra,', 'Services']"
26962,Cricket,Chandu Borde,India,1934,Alive,,Male,"['India,', 'Baroda,', 'Maharashtra']"
33859,Cricket,Chandu Sarwate,India,1920,Dead,"December 23, 2003, Indore (aged 83 years 154 days) ",Male,"['India,', 'Central Provinces and Berar,', 'Hindus,', 'Holkar,', 'Madhya Bharat,', 'Madhya Pradesh,', 'Maharashtra,', 'Mumbai,', 'Vidarbha']"
9022,Cricket,Charles Barton,England,1860,Dead,"November 3, 1919, Hatfield-Peverel, Essex (aged 59 years 191 days) ",Male,"['Europeans (India),', 'Hampshire']"
27036,Cricket,Charles Beart,India,1894,Dead,"May 22, 1982, Shrewsbury, Shropshire, England (aged 88 years 12 days) ",Male,Europeans (India)
27710,Cricket,Charles Carnegy,India,1864,Dead,"April 23, 1928, Stutton, Suffolk, England (aged 63 years 299 days) ",Male,Europeans (India)
48388,Cricket,Charles Clover-Brown,Sri Lanka,1907,Dead,"October 6, 1982, Hove, Sussex, England (aged 75 years 18 days) ",Male,"['Ceylon,', 'Europeans (India)']"
28682,Cricket,Charles Field,India,1863,Dead,"May 24, 1930, Fleet, Hampshire, England (aged 67 years 114 days) ",Male,Europeans (India)
28687,Cricket,Charles Fraser,India,1896,Dead,"October 18, 1929, Woking, Surrey, England (aged 33 years 255 days) ",Male,Europeans (India)
14388,Cricket,Charles Hill-Wood,England,1907,Dead,"September 21, 1988, Barton-le-Clay, Bedfordshire (aged 81 years 108 days) ",Male,"['Derbyshire,', 'Europeans (India),', 'Oxford University']"
52097,Cricket,Charles Hurditch,West Indies,1869,Dead,"January 24, 1917, Kilpool, Madras, India (aged 47 years 358 days) ",Male,"['Europeans (India),', 'Jamaica']"
29550,Cricket,Charles Inder,India,1914,Alive,,Male,"['Bengal,', 'Europeans (India)']"
29776,Cricket,Charles Johnson,India,1869,Dead,"June 26, 1930, Vichy, France (aged 61 years 92 days) ",Male,Europeans (India)
30263,Cricket,Charles Kindersley,India,1893,Dead,"August 8, 1958, Tenterden, Kent, England (aged 64 years 350 days) ",Male,"['Europeans (India),', 'Northern India']"
30788,Cricket,Charles Luard,India,1867,Dead,"June 28, 1947, Yateley, Hampshire, England (aged 79 years 287 days) ",Male,Europeans (India)
31177,Cricket,Charles Murray,India,1900,Dead,Presumed dead ,Male,Europeans (India)
18254,Cricket,Charles Orton,England,1910,Dead,"May 28, 1940, Krombere, France (aged 29 years 293 days) ",Male,"['Army,', 'Europeans (India)']"
18400,Cricket,Charles Palmer,England,1919,Dead,"March 31, 2005 (aged 85 years 320 days) ",Male,"['England,', 'Europeans (India),', 'Leicestershire,', 'Worcestershire']"
32455,Cricket,Charles Pearson,India,1911,Dead,"August 1, 1968, Chelsea, London, England (aged 56 years 318 days) ",Male,Europeans (India)
32466,Cricket,Charles Plumer,India,1878,Dead,"May 30, 1937, Westminster, London, England (aged 58 years 256 days) ",Male,Europeans (India)
20398,Cricket,Charles Studd,England,1860,Dead,"July 16, 1931, Ibambi, Belgian Congo (aged 70 years 226 days) ",Male,"['England,', 'Cambridge University,', 'Gentlemen of India,', 'Middlesex']"
47621,Cricket,Charles Twigg,South Africa,1893,Dead,"June 18, 1986, Eston, Natal (aged 93 years 140 days) ",Male,"['Eastern Province,', 'Europeans (India)']"
35971,Cricket,Charles Wichers,India,1901,Dead,"1936, Java (aged 34 years) ",Male,Europeans (India)
29801,Cricket,Chelluri Jaikumar,India,1961,Alive,,Male,Hyderabad (India)
27619,Cricket,Chetan Chauhan,India,1947,Alive,,Male,"['India,', 'Delhi,', 'Maharashtra']"
33949,Cricket,Chetan Sharma,India,1966,Alive,,Male,"['India,', 'Bengal,', 'Haryana']"
32093,Cricket,Chetanya Nanda,India,1979,Alive,,Male,"['India,', 'Delhi,', 'Mumbai Indians']"
32540,Cricket,Cheteshwar Pujara,India,1988,Alive,,Male,"['India,', 'Derbyshire,', 'India A,', 'India Green,', 'India Under-19s,', 'Kings XI Punjab,', 'Kolkata Knight Riders,', 'Nottinghamshire,', 'Royal Challengers Bangalore,', 'Saurashtra,', 'Saurashtra Under-16s,', 'Saurashtra Under-19s,', 'Yorkshire']"
10873,Cricket,Chick Cray,England,1921,Dead,"October 10, 2008, Torquay, Devon (aged 87 years 134 days) ",Male,"['Essex,', 'Europeans (India)']"
302208,Cricket,Chidhambaram Gautam,India,1986,Alive,,Male,"['Delhi Daredevils,', 'India Emerging Players,', 'Karnataka,', 'Karnataka XI,', 'Mumbai Indians,', 'Royal Challengers Bangalore,', 'South Zone']"
30782,Cricket,Christopher Ling,India,1880,Dead,"May 21, 1953, Camberley, Surrey, England (aged 72 years 196 days) ",Male,Europeans (India)
30668,Cricket,CK Krishnaswamy,India,1882,Dead,"March 24, 1955 (aged 73 years) ",Male,India
19539,Cricket,Claude Rubie,England,1888,Dead,"November 3, 1939, Hove, Sussex (aged 51 years 223 days) ",Male,"['Europeans (India),', 'Karachi,', 'Northern India,', 'Sussex']"
35371,Cricket,Claude Tennant,India,1887,Dead,"January 20, 1960, St Brelade's Bay, Jersey, Channel Islands (aged 72 years 225 days) ",Male,Europeans (India)
6903,Cricket,Clint McKay,Australia,1983,Alive,,Male,"['Australia,', 'Australia A,', 'Leicestershire,', 'Melbourne Stars,', 'Mumbai Indians,', 'Sunrisers Hyderabad,', 'Sydney Thunder,', 'Victoria,', 'Victoria Second XI,', 'Yorkshire']"
33297,Cricket,Clive Roberts,India,1912,Dead,"April 30, 1962, Charlton Kings, Cheltenham, Gloucestershire, England (aged 50 years 87 days) ",Male,Europeans (India)
22603,Cricket,Clive Wigram,England,1873,Dead,"September 3, 1960, Westminster, London (aged 87 years 60 days) ",Male,"['Europeans (India),', 'Marylebone Cricket Club']"
28855,Cricket,Coimbatarao Gopinath,India,1930,Alive,,Male,"['India,', 'Madras']"
232359,Cricket,Colin Munro,New Zealand,1987,Alive,,Male,"['New Zealand,', 'Auckland,', 'Delhi Daredevils,', 'Karachi Kings,', 'Kolkata Knight Riders,', 'Mumbai Indians,', 'New Zealand A,', 'New Zealand Under-19s,', 'Sydney Sixers,', 'Trinbago Knight Riders,', 'Worcestershire,', 'Worcestershire 2nd XI']"
33088,Cricket,Commandur Rangachari,India,1916,Dead,"October 9, 1993, Madras (now Chennai), Tamil Nadu (aged 77 years 178 days) ",Male,"['India,', 'Madras']"
35942,Cricket,Connor Williams,India,1973,Alive,,Male,"['India,', 'Baroda']"
15603,Cricket,Conrad Johnstone,England,1895,Dead,"June 23, 1974, Eastry, Kent (aged 78 years 308 days) ",Male,"['Cambridge University,', 'Europeans (India),', 'Kent,', 'Madras']"
277662,Cricket,Corey Anderson,New Zealand,1990,Alive,,Male,"['New Zealand,', 'Canterbury,', 'Delhi Daredevils,', 'Lahore Qalandars,', 'Mumbai Indians,', 'New Zealand A,', 'New Zealand Under-19s,', 'Northern Districts,', 'Royal Challengers Bangalore,', 'Somerset']"
33059,Cricket,Cotar Ramaswami,India,1896,Dead,"January 1990, India (aged 93 years) ",Male,"['India,', 'Madras']"
27065,Cricket,Courtenay Bramble,India,1900,Dead,"January 31, 1987, Birkenhead, Cheshire, England (aged 86 years 235 days) ",Male,Cricket Club of India
27008,Cricket,Cyril Barlow,India,1896,Dead,"October 21, 1967 (aged 70 years 301 days) ",Male,"['Europeans (India),', 'Rawalpindi']"
33283,Cricket,Cyril Reed,India,1906,Dead,"July 6, 1991, Horsham, Sussex, England (aged 84 years 361 days) ",Male,"['Europeans (India),', 'Madras']"
30900,Cricket,Daniel Manohar,India,1974,Alive,,Male,Hyderabad (India)
1111917,Cricket,Darshan Nalkande,India,1998,Alive,,Male,"['India Under-19s,', 'Kings XI Punjab']"
1070185,Cricket,Daryl Ferrario,India,1998,Alive,,Male,"['India Under-19s,', 'Tamil Nadu Under-14s,', 'Tamil Nadu Under-16s,', 'Tamil Nadu Under-19s']"
28755,Cricket,Datta Gaekwad,India,1928,Alive,,Male,"['India,', 'Baroda']"
29297,Cricket,Dattaram Hindlekar,India,1909,Dead,"March 30, 1949, Bombay (now Mumbai), Maharashtra (aged 40 years 88 days) ",Male,"['India,', 'Hindus,', 'Mumbai']"
32309,Cricket,Dattu Phadkar,India,1925,Dead,"March 17, 1985, Madras (now Chennai), Tamil Nadu (aged 59 years 95 days) ",Male,"['India,', 'Bengal,', 'Hindus,', 'Maharashtra,', 'Mumbai,', 'Railways']"
29336,Cricket,David Harris,India,1916,Alive,,Male,Europeans (India)
29712,Cricket,David Johnson,India,1971,Alive,,Male,"['India,', 'Belagavi Panthers,', 'Karnataka']"
45782,Cricket,Davy Jacobs,South Africa,1982,Alive,,Male,"['Eagles,', 'Free State,', 'Mumbai Indians,', 'North West,', 'Northamptonshire,', 'Trinidad & Tobago Red Steel,', 'Warriors']"
961107,Cricket,Dayalan Hemalatha,India,1994,Alive,,Female,"['India Women,', 'Tamil Nadu Women']"
29554,Cricket,De Courcy Ireland,India,1873,Dead,"January 28, 1915, Hong Kong (aged 41 years 180 days) ",Male,Europeans (India)
328163,Cricket,Debabrata Das,India,1986,Alive,,Male,"['Bengal,', 'India Under-19s,', 'Kolkata Knight Riders']"
32446,Cricket,Debabrata Pal,India,1986,Alive,,Male,"['Bengal Under-16s,', 'Bengal Under-19s,', 'India Under-19s']"
31025,Cricket,Debasis Mohanty,India,1976,Alive,,Male,"['India,', 'Orissa']"
1037151,Cricket,Debavrata Roy,India,1984,Alive,,Male,India Disable
28146,Cricket,Deep Dasgupta,India,1977,Alive,,Male,"['India,', 'Bengal,', 'Kolkata Tigers']"
54128,Cricket,Deepa Marathe,India,1972,Alive,,Female,"['India Women,', 'Railways (India) Women']"
447261,Cricket,Deepak Chahar,India,1992,Alive,,Male,"['India,', 'Chennai Super Kings,', 'India A,', 'Rajasthan,', 'Rajasthan Royals,', 'Rising Pune Supergiants']"
